Name,Comment_text,Time,Likes,Reply Count
Sanah Shaik,This ost is loveeee...🥰💜,2021-02-24T13:03:35Z,2,0
Merve Turan,Waıtıng next epısode 😎 şükür there is englısh subtıtes.otherwıse... 😩,2021-02-24T13:03:23Z,1,0
Abdul Rasheed Ghazi,Please upload qayment full ost,2021-02-24T13:02:58Z,0,0
Naghma nasir,Killing expresions,2021-02-24T12:58:30Z,1,0
Arsalan Khan,Shani arshad k channel se song block krny ki koi zarurat thi?? Issy wo ziada acha tha -_-,2021-02-24T12:50:57Z,2,0
Aiman Khalid,I&#39;ve never hear such a beautiful song. This is my most favourite OST.,2021-02-24T12:33:39Z,4,0
Romana princses,Koi Aisa drd de nikl jaye jaan ❤️,2021-02-24T12:32:02Z,1,0
Mohd Irfan,Aurat chinal raihtee,2021-02-24T12:30:50Z,0,0
Mohd Irfan,Chinal hai dilnasheen,2021-02-24T12:26:12Z,1,0
Amna Usman,💕💕💕💯,2021-02-24T12:21:44Z,1,0
Owais Murtuza,Wow  bunch of scenes from fitoor fabulous,2021-02-24T12:15:38Z,0,0
Darwaish Darwaish,Serial ki had tak lagta h sab baki haqeqat ka koi wasta nh,2021-02-24T12:03:05Z,0,0
Magz,Faysal ❣️,2021-02-24T12:00:15Z,2,0
Fun With Ezze,This songgggg😣😣😣🤦‍♀️🤦‍♀️🤦‍♀️🤦‍♀️,2021-02-24T11:59:33Z,0,0
Fun With Ezze,This song kills me always when I listen,2021-02-24T11:59:03Z,8,1
Sarfaraz yousuf Khan,I am the biggest fan of Hiba mam,2021-02-24T11:55:14Z,0,0
Dr Nazia,Bari der kar di mehrbaan 🤭,2021-02-24T11:48:51Z,0,0
Farah Chaudhary,Nice ♥️♥️♥️♥️,2021-02-24T11:39:11Z,0,0
Naeem Baloch,Buhat time k bad aisa kamal ka darama aya hai 👌,2021-02-24T11:29:01Z,0,0
samra tabassam,geo k sarey dramas boht amazing hote hain . i love geo all dramas.i love fitoor drama,2021-02-24T11:26:34Z,0,0
Khadija Qureshi,Wajah Ali 🔥🔥🔥🔥❤️❤️❤️❤️,2021-02-24T11:24:11Z,3,0
Mariam Ali,Aayat Arif has done a cover to this and it is great!!!!!!!!,2021-02-24T11:12:37Z,1,0
unsa saleem,Waooooo amazing song cast and outstanding serial❤️🥀❤️,2021-02-24T11:11:34Z,2,0
Pak Star34,This ost wow 💯😍💔,2021-02-24T11:09:56Z,0,0
Khanz G,It&#39;s a heart melting song and specially for December Lovers ❤️,2021-02-24T11:08:47Z,2,0
fatema akter,Please change the cover photo of this ost!! Cover photo should be with Hamza&amp;Dilnasheen.,2021-02-24T11:07:13Z,1,1
sana ali khan,kaisa laga mera mazak,2021-02-24T11:04:19Z,0,0
muhammad shah,nice i love song,2021-02-24T10:42:35Z,0,0
Gulnar Khan,Hiba looking awesome in wedding and engagement dress🌹🌹♥️,2021-02-24T10:29:53Z,3,0
IstihaQ Khan,my favorite romantic songs,2021-02-24T10:21:23Z,1,0
Dhan Purjaiw,❤️❤️,2021-02-24T10:20:24Z,1,0
Gulnar Khan,Hiba  acting just wonderful <br />She is acting and expressions   queen♥️♥️ Love her,2021-02-24T10:12:50Z,55,0
Tasha Qureshi,Romance 😍🔥,2021-02-24T10:11:41Z,0,0
Cooking and Reviews 4 U,🤔,2021-02-24T10:09:30Z,0,0
durgesh kumar,Lovely song 😍😍,2021-02-24T10:04:56Z,0,0
Muhammad Bilal ghori,What a voice of Aima yar kiya gati hai ya larki heart touching voice and what a great combination with shani arshad bhot are great singers of pakistan,2021-02-24T09:43:01Z,2,0
Fabiha Afifa,I am a biggest fan of Hiba Bukhari from Deewangi.😊😊<br />Anyone else?,2021-02-24T09:34:22Z,7,1
Emanet English,I am here for Faisal Qureshi 🔥,2021-02-24T09:32:30Z,3,0
Mano Qureshi,Good dramatic 😌,2021-02-24T09:26:43Z,0,0
Dawood Ali,I wish their was any comment related to the story of the serial assumed from the OST.,2021-02-24T09:22:10Z,2,0
Muda Mudi,Big fan of dss drma n song,2021-02-24T09:21:30Z,0,0
Amir Ali Lashari,I love this song,2021-02-24T09:14:16Z,0,0
Khizer Alam,Drama is also sooo beautiful 👌💕,2021-02-24T09:14:06Z,0,0
Khizer Alam,Wowww! So beautiful heart touched song hayyy so so so beautiful song 👍👌💕❣️🥀🎸🎻,2021-02-24T09:13:36Z,0,0
Amir Khan,Hi,2021-02-24T09:00:45Z,0,0
Muhammad Hamza,Statue of the 9hai is it hear about it did not have to be in a few weeks back to the season in charge at old Trafford for a few weeks back to the season in a 7million is day or two of the same as it was at old Trafford for a few weeks back to the season and a few other bits to the season and a few other bits to the season in charge at old Trafford for a jaya of a lot of people who have any problems or the same as it did in charge at old Trafford fit the season in charge at old Trafford for a few weeks back in the UK now I have,2021-02-24T08:59:11Z,0,1
HAFSA UR REHMAN ABAID UR REHMAN,"Specialist Haider, thank you",2021-02-24T08:55:06Z,2,0
Khan Saddam,So beautiful Kiran Haq and hiba bukhari my favorite cast,2021-02-24T08:54:17Z,0,0
HAFSA UR REHMAN ABAID UR REHMAN,Sooooo much good,2021-02-24T08:53:08Z,0,0
ATIF Ghori,Great sb kuch bohat hasen song all to all excellent,2021-02-24T08:47:16Z,0,0
Mohammad Sharif,Kiraaan khan uffff kiyaa.... Her dressing is amazing.. Stylish...other side hiba bukhari.... Kiya kahoon mein.....,2021-02-24T08:45:50Z,0,0
Mohammad Sharif,Suspense is killing me....uffffff tara....bikri owww khaishi......,2021-02-24T08:44:27Z,0,0
Sania_ sayed,Awesome,2021-02-24T08:42:59Z,1,0
AJ Fashion Designer,Faisal Qureshi acting amazing.,2021-02-24T08:41:08Z,2,0
Sheraz Voice,اے اللہ جو میرے چینل کا سبکسراٸب کرے اسکے والدین کو لمبی زندگی عطا کرنا اور اس شخص کو ہمیشہ خوش رکھنا آمین😍,2021-02-24T08:38:43Z,0,0
farha khan,Heider my fvrt actor and hiba love u both,2021-02-24T08:29:48Z,1,0
Anaya Ki chalakiyan,Nice ost ❤️,2021-02-24T08:18:49Z,0,0
Shani Bhai,💟💟💟💟💟,2021-02-24T08:14:37Z,1,0
Ansha Khan,my favorite song😍😘,2021-02-24T08:10:51Z,0,0
Irfan Gill,🥰🤩,2021-02-24T08:03:44Z,0,0
Adria Roy,Watching only for wahaj ali💖,2021-02-24T07:43:57Z,1,0
Mehmood Rock,I just love this song,2021-02-24T07:36:59Z,0,0
KhAn乂 NAZiM ULLAH 乂,Very sad song  hibbba  bokhari kiss KO pasand hai,2021-02-24T07:16:10Z,1,0
pak talent Mujtaba Hassan,Finally official ost aa hi gya💓<br />This serial has my heart waiting for new episodes💓✨,2021-02-24T07:02:29Z,1,0
Qazi Usman Officials,Ur phr drama hit krny k lye faysal qureshi ko cast kr lya jata h ❤️✌️,2021-02-24T06:58:18Z,7,3
inzamam shahid,SUPER,2021-02-24T06:54:30Z,0,0
Zain saad Gaming fan,Finally the ost is here thanks to geo drama,2021-02-24T06:35:36Z,2,0
FAANI KHAN,Have music,2021-02-24T06:24:12Z,0,0
Google Accou8,Very very very nice nice,2021-02-24T06:09:02Z,0,0
Shanzy Rajput,غلطیاں کیجئے<br /><br />مگر کسی کے ساتھ غلط مت کیجئے۔🥀,2021-02-24T05:54:38Z,3,0
Umer Farooq,So sad wahaj hubba BH I Han but wahaj Miran haq sad,2021-02-24T05:13:07Z,0,0
Azeem Farooq,Superb,2021-02-24T05:06:52Z,0,0
Mari Khokhar,Wow ❤️,2021-02-24T05:04:14Z,0,0
Zee Mano,Each character is sooo beautifully portrait... And such the beautiful faces  hiba and Kiran are.... Awsome story start.....,2021-02-24T04:51:18Z,3,0
Saidatul Mawardah,Heart touching and sad song..,2021-02-24T04:36:02Z,0,0
•ÇH{MÌåñ}{Ümãîr}pak,so late upload this ost 10ep ke bad yad aaya har pal Geo walon ko very nice 👍ya lo geo wale  gift 🎁🤥🤥🤥🤥🤥,2021-02-24T04:32:26Z,0,0
Ruttu khan,I love you Faisal quershi,2021-02-24T04:23:36Z,0,0
Aleeza Manan,Zbrdast ost,2021-02-24T04:14:28Z,0,0
Ahmed Yaqoob,Best lines of this song. ♥🔥,2021-02-24T04:01:53Z,1,0
Kelly C,Can anyone please let me know if there is an English translation to this song please. Thank you,2021-02-24T04:01:43Z,1,1
Farhan Khan,Yrr hamza💔,2021-02-24T03:59:34Z,1,0
Afnan Zahoor Afnan Zahoor,I love this song 😭😭😭😭😭😭,2021-02-24T03:58:45Z,0,0
azan amir,Hamza or dilnashin ko mila do yr,2021-02-24T03:32:04Z,1,0
Womens Dhaba,Is larki ko heroin Kon bnata h,2021-02-24T03:05:26Z,0,0
Womens Dhaba,Sari stories ek si hn dramo ko,2021-02-24T03:03:21Z,0,0
Emaan Sattar,Uff maza aa gya,2021-02-24T03:01:42Z,0,0
asmaa fatima,Mashallah kia baat ayy mtlb no words it&#39;s fabulous outstanding ost I just enjoy it,2021-02-24T02:55:46Z,3,0
Zain Ish,Cant wait for the next episode! Love this track!,2021-02-24T02:52:45Z,10,0
Zairah Shahid,فیصل بھائی کو کیوں ذیادہ رونے دھونے ڈرامے ملتے ہیں؟ میری ذات ذمہ بے نشان سے لیکر فطور تک تمام میں آنسوئوں کی آبشاریں بہ رہی ہیں۔<br />😭😭😭😭😭😭😭😭,2021-02-24T02:49:30Z,0,0
Muhammad Awais,Aima baig Jo b gana gati hai wohi hit ho jata h fitrart raaz e ulfat and now fitoor salute to aima baig us ki awaz bohaaaaaaaaaaaaat achi hai may Allah bless her with more success,2021-02-24T02:16:03Z,4,0
what oh no,Finally release,2021-02-24T02:09:58Z,0,0
mamrej love asm,Lega rho drama bananai mai😂😂😂,2021-02-24T01:59:34Z,0,0
Boota Jathol,So sweet and lovely,2021-02-24T01:29:28Z,0,0
hens lovers,Bohat hi acha ost or drama ost,2021-02-24T01:25:06Z,1,0
Haris Ali,If this was posted earlier it will for sure go over 10 Million views dont know about now but its a good ost,2021-02-24T01:09:20Z,43,3
Asher Masih,They probably should have released it before even starting the show,2021-02-24T01:04:50Z,13,1
Natural Beauty,پاکستان کی خوبصورتی کو تلاش کرنے اور دنیا بھر میں اصل خوبصورتی کو ظاہر کرنے کے لئے اگر آپ ہمارے مقصد کی تعریف کرتے ہیں تو ہمارے ساتھ کھڑے ہیں<br />Subscribe....#🇵🇰🇵🇰I love🇵🇰🇵🇰#......,2021-02-24T00:59:51Z,1,0
B Aly,I HATE YOUTUBE ADDS,2021-02-24T00:57:35Z,0,0
NIDA NIDA,Shukar hai geo walo ko OST dalna yaad a gaya,2021-02-24T00:29:30Z,0,0
Nasreen Akhtar,Nice,2021-02-24T00:13:14Z,0,0
Ammara Khan,"LOVED ITTT HIBA, WAHAJ, KIRAN, AND FAISAL ALL LOOK AMAZING IN ITTT!!",2021-02-23T23:40:12Z,21,0
Saini saini,nice song <br />love from india my lovely brothers and sisters 🙂🙂,2021-02-23T23:05:38Z,1,0
Ammara Khan,I love those dream sequences too 🔥🔥🔥,2021-02-23T22:45:32Z,3,0
Ammara Khan,"Pehle nhi kar sakte the upload kyun ke uss waqt a couple other dramas were starting, so stop complaining some of u 😂",2021-02-23T22:44:57Z,1,0
Ammara Khan,"Complete ost was on shani baig’s channel but so happy to finally watch as I listen my favsss wahaj, hiba, kiran, and faisal 🥰",2021-02-23T22:43:48Z,20,0
miss Rani,yahan py wahaj ali ko ghalat character diye gaya hay q k muhabbat men izzat ki jati hay na k jis say muhabbat karo us ko badnaam kar k rakh do har jagha jesy larki ki koi izzat hi ni hoti har jaga jaa k usy jataata hy that&#39;s wrong,2021-02-23T22:30:59Z,1,0
shanza batool,Faysal quraishi 🥵🥵🥵ufff 🔥🔥🔥,2021-02-23T22:28:26Z,10,2
miss Rani,love this song ❤️❤️❤️❤️❤️❤️❤️❤️,2021-02-23T22:24:17Z,0,0
Tooba Jahan,اندھیرے میرے گہرے ستاروں سے دیں پہرے<br />میرے غم کی رات میں ہو تو کہکشاں ❤️❤️❤️<br />Lyrics 👍👍👍Shani Arshad Voice ❤️❤️,2021-02-23T22:14:50Z,0,0
MaHa SaLamat,Just ❤️🌸,2021-02-23T22:01:39Z,0,0
laiba salman,Faysal sir and hiba api your acting is very good,2021-02-23T21:50:06Z,0,0
laiba salman,💝💝💝,2021-02-23T21:49:13Z,0,0
Kiran Dhaliwal,What an amazing OST 😍😍😍<br />Its so different from others ♥️,2021-02-23T21:39:35Z,3,0
Nasima Begum,Hiba and danish my favourite,2021-02-23T21:36:19Z,0,0
Bira Official,Who wants in the end dilnashin and hamza will be together?🥺,2021-02-23T21:30:18Z,2,1
Fatima Abbasi,W8 for this long tym search kr kr k finally a gyaa full video mai😍<br />Ost lyrics expressionz specially back groumd music👌 killng🔥<br />Koe esa drd dy nikl jye jaan <br />Linezz last 💔,2021-02-23T21:27:41Z,1,0
Bira Official,Wo mila kyu tha😭agar us se bicharna tha😞💔💔💔🍂,2021-02-23T21:26:57Z,1,0
Bira Official,This song’s music makes me cry 🥺💔😭,2021-02-23T21:25:41Z,10,0
Hassan Khann,Aima baig❣️✌️,2021-02-23T21:23:19Z,0,0
Ayisha Gul,Awesome,2021-02-23T21:14:45Z,1,0
Zahit Hussein,I loved this song and drama very nice ❤️❤️❤️,2021-02-23T21:04:48Z,1,0
Anisha Khan,Fantastic Zabardast heart touching song ❤,2021-02-23T21:03:30Z,5,0
Asiya Mehmood,The song is amazing,2021-02-23T20:57:47Z,4,0
New Love What'sapp status,Amazing ❤️,2021-02-23T20:56:31Z,1,0
Ãyîìshåãh Fátëmāâh,VoiCe of Shani Arshad &amp; Aima Baig Zabardast 👌👌🔥🔥🔥🔥<br />ThiS song depicts the sad heartbreaking 💔💔 feelings 😟😢😢😨🥺,2021-02-23T20:56:24Z,6,0
Amina Mughnee,Full filmy song but hiba looks uncomfortable in it I dont why rest r performing well,2021-02-23T20:53:12Z,0,0
Hira Khan,Hamza ky majority scenes cars waly hain ost main..,2021-02-23T20:41:11Z,0,0
Isha Imran,Faysal and hiba are just so amazing together❤️,2021-02-23T20:38:10Z,13,0
Abeehashahbaz Shahbaz,Is drrame ki sari khoobsurti hibba sehe,2021-02-23T20:32:18Z,1,0
Lutfun Nahar Mim,Omgzzzz one of the best osts ever😭😭and the scenes my Goddess😍😍😍😍😍the intensity and passion in all their acting😍🔥,2021-02-23T20:25:43Z,14,1
Pretty P,Only watching for Wahaj Ali he suits this role sooo welll💖💖💖,2021-02-23T20:21:00Z,4,2
Pretty P,Only watching for Wahaj Ali,2021-02-23T20:20:27Z,2,0
Sohaib Ameen Arin,Fitoor ost amazing song Hai bohat <br />Acha song Hai💖💖💖💖💖💖💖<br />Very Nice ost👍👍👍👍👍👍👍,2021-02-23T20:18:29Z,1,0
Qazi Usman Officials,Faysal qureshi&#39;s acting omg...... King of expressions,2021-02-23T20:17:42Z,121,6
Basit Lucky,Qayamat ost,2021-02-23T20:10:40Z,0,0
Jahangeer Sam,Lyrics me jaan dal di h singers ki voice ne  lovely song yara,2021-02-23T20:10:39Z,0,0
Atifa mateen,Heart touching lyrics,2021-02-23T20:05:14Z,3,0
Samara Awais,Hr din is dramy ki next episode ka intzar krty guzrta hy. Acters or acting zabrdast hy,2021-02-23T19:57:05Z,0,0
Hamza Ali,Why Wahaj ali sence so short 😭😭,2021-02-23T19:56:38Z,0,0
Javeria Khan,کاش کوئی مسلمان بھائی ، بہن مجھے سبسکرائب  کردو,2021-02-23T19:39:11Z,30,1
Sun Moon,Best song ever ever really,2021-02-23T19:36:42Z,0,0
Kamran Khan,I love you Geo and 7th sky,2021-02-23T19:26:59Z,0,0
Kamran Khan,Please mujhe khuda pay yaqeen hai and qayamat OST,2021-02-23T19:25:42Z,0,0
Ajlan Khan,Finally the wait is over <br />Thank you so much for this song,2021-02-23T19:23:01Z,6,0
Aalifarrukh aali,Acting ..lirics.. actors.. music fantastic zabrdst lajawab ..,2021-02-23T19:22:02Z,0,0
Husna Shaikh,Can&#39;t stop listening to this song again and again❤️ Soulful one✨,2021-02-23T19:22:01Z,7,0
Dureshahwar Rizwan,Finally,2021-02-23T19:20:52Z,0,0
Dureshahwar Rizwan,I love this song,2021-02-23T19:17:26Z,0,0
Jan Zaeb,Wahaj sir super se b uper,2021-02-23T19:13:13Z,1,0
minhaj patel,What is the full form of OST ? 😕,2021-02-23T19:12:46Z,0,0
abeeha Talib,Kamal ka ost bhi aur acting bhi,2021-02-23T19:11:57Z,0,0
Songzadi,Wo Mili Q Thi. Shani Arshad Ne Ye Line Bhi gana Chahiye Tha,2021-02-23T19:11:08Z,1,0
Hallmark Studioz,Best ost,2021-02-23T19:11:05Z,0,0
Ayesha Khan,آنکھ میں ٹھہرے ہوئے لوگ کہاں جاتے ہیں،،،<br /><br />عشق ہو جائے تو پھر روگ کہاں جاتے ہیں۔۔۔!! 🔥,2021-02-23T19:10:33Z,6,0
Adnan Jutt,Usy so dafa pukara ha dil ny magar<br />mery dil ki bat wo sun na saka,2021-02-23T19:04:27Z,0,0
Farhana Tariq,Faisal quraishi mere dada abu k zamane me hero tha mere phote photiyon k zamane me bhi hero rahe ga🤣🤣😜😜,2021-02-23T18:51:09Z,1,3
Zaid Azam,Only Faisal Qureshi,2021-02-23T18:43:12Z,2,0
Zameer Ali,❤wow,2021-02-23T18:37:58Z,0,0
Waris Ghumman,1st Pakistani drama ki  OST jo chhaa gaiiiii..?,2021-02-23T18:35:58Z,0,0
Mian Sohaib,Who love the ost of raaz e ulfat and now fitoor and hiba and kiran look so different and pretty in whole drama,2021-02-23T18:26:36Z,8,0
MY COMPUTER,I think this the full OST of this drama.,2021-02-23T18:21:51Z,2,0
Falak Fatima Barkat Ali- 311880,"Hiba bukhari ,wahaj Ali , faisal qurachi and karan haq acting is very very nice and wonderful 👍👍👍👌👌👌👌💕💕💕💕💖💖",2021-02-23T18:17:27Z,0,0
Ali G,Hiba nice,2021-02-23T18:10:55Z,1,0
Durre Shahwar,Wahaj ali handsome 🎩🎩🎩,2021-02-23T18:09:08Z,1,0
Songzadi,Ye Song Bar Bar Kon Sunta Hai.,2021-02-23T18:07:36Z,1,0
Songzadi,Kya Ost Hai Yaar.Ek Number Song hai,2021-02-23T18:06:12Z,1,0
Asif Khan,M speechless 😐,2021-02-23T18:04:01Z,0,0
Girl1 Girl2,🇸🇦🇸🇦🇸🇦🇸🇦,2021-02-23T18:03:50Z,0,0
Girl1 Girl2,💞 💞 💞 💞,2021-02-23T18:03:15Z,0,0
Girl1 Girl2,💞 💞 💞 💞,2021-02-23T18:03:09Z,0,0
Kabir,The best...both fitoor and pehli si mohabbat...awesome ost and drama.,2021-02-23T18:01:24Z,0,0
Akhter Hussain,AZAN Do,2021-02-23T17:55:59Z,0,0
Mohammad Hamza,Song is soooooo awesome and drama is also awesome and amazing👌🏻. Iam waiting for the next episode 😉,2021-02-23T17:54:38Z,0,0
Hira Khan,Wahaj is slaying 🔥🔥❤❤,2021-02-23T17:50:43Z,2,0
Yurjun Ahluwalia,Faysal qureshi looking so handsome,2021-02-23T17:48:17Z,40,6
Noman Khan,💯Pakistan ost are NEXT LEVEL🔥👌,2021-02-23T17:47:29Z,193,6
Khurshid Manzoor,Awesome ost,2021-02-23T17:47:09Z,0,0
Waiza_Dreamer,Kon kon chahta ha ka<br />dilnasheen hamza ke paas wapis aajay last episode main💔💔,2021-02-23T17:46:04Z,3,1
Toobah Ayub,Shukar hy ye b uplpad kia... Hm ne tw Fake osts sun sun kr hi sabar kr lia tha😂😂 mtlab kafi quick service hy bawa g fitoor,2021-02-23T17:45:30Z,0,0
sana malik,"Heart touching lines<br />Koi aisa drd dey nikal jaey jan......<br />Hiba, wahaj and faisal done amazing job",2021-02-23T17:43:40Z,44,0
Yurjun Ahluwalia,Watching only for faysal qureshi sir love and respect from India,2021-02-23T17:38:00Z,58,0
MIX FUN,Faisal qureshi has amazing expressions,2021-02-23T17:37:56Z,32,0
Falak Fatima Barkat Ali- 311880,Nice song 👌👍❤️❤️❤️❤️❤️,2021-02-23T17:35:18Z,0,0
Holla peeps,Wahaj😍😍,2021-02-23T17:35:10Z,0,0
Samaira Sheikh,Finally ... eagerly waiting for this ost ..,2021-02-23T17:33:25Z,3,0
jiya ashraf,Romantic melody plus the expression ufff killing man everyone did great job 💯❣️🔥,2021-02-23T17:31:57Z,129,9
Uneza Qureshi,Finally wait is over what an amazing ost 😍😍😍💖,2021-02-23T17:31:05Z,3,0
Namal Malik,Mjy to khuda or muhabt se b zyda es drama ki story interesting lgi os dramy ka name to khuda or muhbt lkn km wahyat sb season 1 2 jesa hota to dil ko b lgta k lrki b bahaya hai,2021-02-23T17:30:05Z,2,0
Rahma Arshad,Wow amazing,2021-02-23T17:28:17Z,0,0
Shahid Mahmood,Faysal Quraishi🔥🔥🔥🔥🔥🔥🔥,2021-02-23T17:21:54Z,9,0
alma lamia,Aima baig voice just wow...,2021-02-23T17:21:03Z,3,0
Arslan Ali,wowwwwww,2021-02-23T17:18:20Z,0,0
Knowledge & Learning,Best ost,2021-02-23T17:18:02Z,0,0
Mohammad Khurram,Beautiful ost very nice,2021-02-23T17:16:59Z,0,0
Yousaf Youdaf,زبردست یار,2021-02-23T17:13:53Z,1,0
Madiha Shaikh,Finally the official ost!!!♥️,2021-02-23T17:12:30Z,5,0
lovindemiable,It’s amazing 🤩 making me more eager to know what happens further,2021-02-23T17:08:43Z,8,0
sadia saleem,Heart Touching Song.💔✨,2021-02-23T17:08:42Z,3,0
Asim Shahid,Bari jaldi ost upload kya ha wah😂😂,2021-02-23T17:08:30Z,1,0
Namal Malik,Wahaj or fiasal ki acting outclass hai or wahaj ka janoon wonderful,2021-02-23T17:06:17Z,18,0
Sàmîullah Khán,Very nice 👍👍,2021-02-23T17:06:08Z,0,0
Abdul Abduk,sbki acting 👌👌,2021-02-23T17:06:07Z,0,0
Ayesha hamid Hamid,Geo waly bhai aj b q release kia hai ye song? Last episode pay kar dyte release😏😏😏...<br />Itna late...,2021-02-23T17:05:54Z,2,1
Prince Aamir,Melodious Voice Shani🔥🔥🔥🔥 Goosbumps 😎😎 Super Hit drama,2021-02-23T17:05:29Z,0,0
Andleeb Mohsin,"shadi sy pahlay aur shadi k baad hiba ka aik hi style,makeup hy,pakki soorat.",2021-02-23T17:04:55Z,0,0
Aafia Shaikh,Finally,2021-02-23T17:02:56Z,0,0
Muskan Bukhari,Osm darama 👌👌,2021-02-23T17:01:10Z,1,0
Muskan Bukhari,I love this daram and song 😙😊,2021-02-23T16:59:17Z,1,0
Kainat Abbas,❤️ ❤️ ❤️,2021-02-23T16:57:29Z,0,0
Shahid Khan,Koi aisa Dard de nikal jaye Jan....best line.. ❤️,2021-02-23T16:54:07Z,3,2
Inaya Khan,Kitna rona aata ha 💔💔💔💔😭😭😭😭😭😭,2021-02-23T16:50:42Z,0,0
I'M SIO,Love ❤️ From Bangladesh 🇧🇩. Very nice Voice.  I Love ❤️ Pakistani Dramas and OST&#39;S .,2021-02-23T16:45:51Z,2,0
Syed Zaidi,"If you have released Fitoor OST so late, why don&#39;t you release Qayamat OST? It has been almost 2 MONTHS NOW?!",2021-02-23T16:45:32Z,29,2
Khan Tarannum,Kash ke sare episodes Ek sath hi upload ho jaye... To Ek sath hi baith kar dekh luu....,2021-02-23T16:43:39Z,1,0
Nargish Jahan,Episode 10 kyu nhi dikha rha,2021-02-23T16:42:51Z,0,1
Im Im,Fantastic songgggggggggg,2021-02-23T16:42:37Z,0,0
Shahbaz Khan,Wow....great yaarr....kamaal OST<br />Thank u so so so much geo for uploading full ost of this beautiful drama and song.....thank u....<br />Now plz upload qayamat and mujhe Khuda pay yaqeen hai&#39;s vdo osts,2021-02-23T16:40:18Z,0,0
Afshan khan Official,I love this song and drama heart touching 😍😍❤❤❣️❣️,2021-02-23T16:38:04Z,3,0
Dilawar Saba,Nice song ❤️,2021-02-23T16:37:32Z,0,0
Belal Mohammed,Miss u Muskan,2021-02-23T16:37:16Z,0,0
Naughty Girl,Kb sy wi8 thaa is kaa😍😍,2021-02-23T16:35:39Z,0,0
Mubbara amin,Heart touching ost 🎶💚💛❤️🧡🖤💜💙,2021-02-23T16:32:36Z,1,0
gain the knowledge together,Dilnasheen and hamza😍🤩,2021-02-23T16:31:07Z,6,0
Sidrat Lone,Best sing lov ds💖💕💞,2021-02-23T16:28:45Z,0,0
Muhammad Ali,Hiba is best actress,2021-02-23T16:26:14Z,0,0
kanwal ammad,Waooo I think presently no one in industry can match faisal qureshi &#39;S class .outstanding the way he looks.👍,2021-02-23T16:26:10Z,12,4
Nameera Sultana,Heart touching song love from 🇮🇳,2021-02-23T16:25:43Z,0,0
Umair Arif,Badly waiting for this❤️❤️,2021-02-23T16:20:59Z,0,0
Ayesha Khan,🔥🔥🇮🇳🇮🇳🔥,2021-02-23T16:20:53Z,1,0
Zoha Sadaqat,Finally. Shukar khuda ka,2021-02-23T16:20:05Z,0,0
ZOZO_ QUEEN,Wahaj acting is just Wow ❤😉,2021-02-23T16:19:39Z,23,0
Nargis Tahiri,Zabrdast,2021-02-23T16:17:51Z,0,0
Shamila Khurram,Ye ost ufff kya music hai,2021-02-23T16:12:35Z,0,0
saad atif,Awesome ost,2021-02-23T16:12:19Z,0,0
Mohd Abdul Hafeez,Finally the wait is over <br />OST is out 🎵🎵🎵,2021-02-23T16:10:40Z,24,0
Manamrit Kaur,This is just too beautiful ❤️❤️😍😍,2021-02-23T16:09:40Z,2,0
Star Girl,Hiba and Wahaj look stunning together ❣️❣️,2021-02-23T16:05:25Z,79,5
R R,just love it ❤❤,2021-02-23T16:04:04Z,0,0
A.A,What a song.....oh,2021-02-23T16:02:42Z,0,0
RC CASA,Best ost ❤️,2021-02-23T16:02:30Z,1,0
Avni Nain,Ismein ye ladki achi nai hai dilnasheen iski jagah ushna shah honi chahiye thi,2021-02-23T15:59:25Z,0,0
Naushad Alam,Love from india❤🇮🇳🇮🇳,2021-02-23T15:59:23Z,1,0
h0amxa yousafxai,Shani Arshad kill it again .❤❤❤<br />After Raaz e Ulfat,2021-02-23T15:59:13Z,8,0
Official esbilgiç,Shani arshad&#39;s voice 👌👌👌,2021-02-23T15:58:59Z,5,0
Official esbilgiç,Wow nice ost,2021-02-23T15:57:57Z,3,0
Md maruf Ansary,Wahaj Ali hiba bukhari❤❤,2021-02-23T15:53:56Z,2,0
Samira hasan,"Woooow..Amazing, Magical voice.👌👌👌👌🔥🔥💕💞💞💝<br />Tamanna Kyun Thi Jeene Ki Agar Wo hi Mera Na Tha..Koi Aisa Dard De Nikal Jaye Jaan.💔💔💔💔<br />❤Heart touching lyrics💓💗❣️💕",2021-02-23T15:53:49Z,1,0
pieu Banerjee,A serial ka story Bollywood movie hum dil de Chuke sanam ka story jaisa hai from India.,2021-02-23T15:52:24Z,0,0
kanwal malik,"Amazing ost,I love it!",2021-02-23T15:52:16Z,0,0
Farrukh Farrukh,Why did they cast Faisal<br />They should have cast someone else instead of Faisal. This character doesn&#39;t suit on him,2021-02-23T15:50:16Z,1,4
Bakar Qureshi,❤️❤️,2021-02-23T15:48:23Z,1,0
Ray Bandstone,GEO launched it very late..poor marketing team... BUT nice ost,2021-02-23T15:47:51Z,0,0
Yasmeen banu,Every line is heart touching 😍,2021-02-23T15:47:30Z,0,0
Malik Abbas,Jeo wala ab v rahne dety ab upload krne ki kiya zaroorat thi 🙄🙄🙄🙄🙄,2021-02-23T15:47:05Z,0,0
Baraiya Dipali,Wow. Just speechless. Superb,2021-02-23T15:46:15Z,0,0
Arisha Javed,Looking forward to see more from wahaj ali as a intense lover but next time pyar zarur milna chahiye,2021-02-23T15:46:05Z,15,1
Atta Ulah Humayun,"It would be better, if it sung by Sahir Ali Bagga❤",2021-02-23T15:44:02Z,1,1
Azeem Syed,Love this drama,2021-02-23T15:43:43Z,0,0
